gene_id;OxvsUn_log2FoldChange;OxvsUn_padj;LorvsUn_log2FoldChange;LorvsUn_padj;Cmpd8vsUn_log2FoldChange;Cmpd8vsUn_padj;Cmpd8_OxvsUn_log2FoldChange;Cmpd8_OxvsUn_padj;Lor_OxvsUn_log2FoldChange;Lor_OxvsUn_padj;OxvsCmpd8_log2FoldChange;OxvsCmpd8_padj;Cmpd8_OxvsOx_log2FoldChange;Cmpd8_OxvsOx_padj;Lor_OxvsOx_log2FoldChange;Lor_OxvsOx_padj;OxvsLor_log2FoldChange;OxvsLor_padj;Cmpd8vsLor_log2FoldChange;Cmpd8vsLor_padj;Cmpd8_OxvsLor_log2FoldChange;Cmpd8_OxvsLor_padj;Lor_OxvsLor_log2FoldChange;Lor_OxvsLor_padj;Cmpd8_OxvsCmpd8_log2FoldChange;Cmpd8_OxvsCmpd8_padj;Lor_OxvsCmpd8_log2FoldChange;Lor_OxvsCmpd8_padj;Lor_OxvsCmpd8_Ox_log2FoldChange;Lor_OxvsCmpd8_Ox_padj;gene_name;gene_chr;gene_start;gene_end;gene_strand;gene_length;gene_biotype;gene_description;tf_family
SA_RS00340;0.987967704;0.998919387;-0.009270978;0.998245801;-0.378260679;0.999892985;0.584063559;0.755930319;0.662764944;0.499584954;1.365579451;0.710063217;-0.40363129;0.854741936;-0.32354252;0.681001243;0.995948201;0.34153771;-0.369456861;0.974266803;0.583500787;0.999777863;0.660776417;0.601482212;0.951195658;0.999670027;1.024741093;0.429936139;0.068502797;0.965515511;mecR1;NC_002745.2;47137;48894;+;1758;protein_coding;beta-lactam sensor/signal transducer MecR1 && PF05569:BlaR1 peptidase M56|PF00905:Penicillin binding protein transpeptidase domain;-
SA_RS00345;2.059049915;0.998919387;0.543916875;0.949688563;-0.629875876;0.999892985;1.949199803;0.812184487;2.541211336;0.557274763;2.684360394;0.999998795;-0.101900645;0.998335204;0.47134745;0.963817488;1.519804174;0.849606903;-1.168352481;0.929951328;1.400717486;0.999777863;1.983767861;0.815536043;2.577854463;0.999670027;3.168995186;0.49726077;0.572042466;0.965515511;mecI;NC_002745.2;48894;49265;+;372;protein_coding;mecA-type methicillin resistance repressor MecI && PF03965:Penicillinase repressor;Pencillinase_R
SA_RS15045;-1.047376276;0.998919387;-6.805330528;0.076888614;-1.838859498;0.999892985;-3.176106884;0.639402394;-7.350998075;0.092801437;0.796639172;0.999998795;-2.123837425;0.925210042;-6.314416142;0.168451354;5.781616574;0.017791709;4.985980617;1;3.644697504;0.715959342;-0.553597775;1;-1.329733197;0.999670027;-5.494212206;0.230708109;-4.153427355;1;psm-mec;NC_002745.2;49350;49418;-;69;protein_coding;phenol-soluble modulin PSM-mec && -;-
SA_RS00350;-0.878463667;0.998919387;-0.807303883;0.890954933;0.26556717;0.999892985;-0.636486318;0.949619215;-0.783515466;0.890381799;-1.141579951;0.999998795;0.248753782;0.998335204;0.084983823;0.994548976;-0.06717099;0.993629064;1.075877483;0.929951328;0.167305006;0.999777863;0.01384824;1;-0.897571452;0.999670027;-1.038154863;0.871124599;-0.163552398;0.986741719;unknown;NC_002745.2;49752;50882;+;1131;protein_coding;ROK family transcriptional regulator && PF00480:ROK family|PF01047:MarR family;ROK
SA_RS00360;0.385832243;0.998919387;-0.183275647;1;0.041784106;0.999892985;-0.04484627;0.99843631;-0.042865486;0.991621488;0.342038074;0.999998795;-0.424385735;0.993095108;-0.442914112;0.931457987;0.571272606;0.914117306;0.229439242;1;0.130257366;0.999777863;0.117507111;1;-0.087704549;0.999670027;-0.084026839;0.988894492;-0.019116205;0.995630803;cstB;NC_002745.2;50996;52330;-;1335;protein_coding;persulfide dioxygenase-sulfurtransferase CstB && PF00753:Metallo-beta-lactamase superfamily|PF00581:Rhodanese-like domain;Rhodanese
SA_RS00365;0.354474666;1;0.361016702;1;-0.122443357;0.999892985;-0.503537251;1;0.424718179;1;0.477563825;1;-0.855368162;0.987942738;0.061720068;1;-0.000944139;1;-0.479646962;1;-0.868672795;0.999777863;0.054315107;1;-0.38050706;1;0.553797182;1;0.919347432;1;unknown;NC_002745.2;52363;53427;-;1065;protein_coding;DsrE/DsrF/DrsH-like family protein && PF13686:DsrE/DsrF/DrsH-like family|PF01206:Sulfurtransferase TusA|PF00581:Rhodanese-like domain;SirA
SA_RS00370;0.489816202;0.998919387;-0.328621477;0.977643555;0.303904518;0.999892985;-0.094860444;0.99793419;-0.184871321;0.973827928;0.186228113;0.999998795;-0.577258953;0.993095108;-0.684191783;0.931413812;0.823516959;0.91562943;0.6361307;0.984697015;0.230918084;0.999777863;0.134810866;1;-0.395473274;0.999670027;-0.482341736;0.94206748;-0.107439208;0.987283514;cstR;NC_002745.2;53563;53823;+;261;protein_coding;persulfide-sensing transcriptional repressor CstR && PF02583:Metal-sensitive transcriptional repressor;-
SA_RS00375;0.351919426;0.998919387;-0.790413422;0.948587186;-0.090242785;0.999892985;-0.083571702;0.99843631;-0.803368902;0.884667358;0.441548481;0.999998795;-0.426455773;0.998335204;-1.167989668;0.862041497;1.145141581;0.894102959;0.704086588;0.984697015;0.701348928;0.999777863;-0.029626315;1;0.008945348;0.999670027;-0.708944675;0.917152799;-0.743106675;0.944552174;unknown;NC_002745.2;53823;54461;+;639;protein_coding;sulfite exporter TauE/SafE family protein && PF01925:Sulfite exporter TauE/SafE;-
SA_RS00380;1.985113426;1;;;;;;;;;2.08506152;1;-2.062228105;1;-1.813134848;1;1.964145313;1;;;;;;;;;;;;;unknown;NC_002745.2;54806;55468;-;663;protein_coding;class I SAM-dependent methyltransferase && PF13847:Methyltransferase domain;-
SA_RS00385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erm(A);NC_002745.2;56002;56733;+;732;protein_coding;23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A) && PF00398:Ribosomal RNA adenine dimethylase;-
SA_RS00390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;unknown;NC_002745.2;56859;57641;-;783;protein_coding;aminoglycoside nucleotidyltransferase ANT(9)-Ia && PF13427:Domain of unknown function (DUF4111)|PF01909:Nucleotidyltransferase domain;NTP_transf_2
SA_RS00395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;unknown;NC_002745.2;57792;58169;-;378;protein_coding;DUF6262 family protein && -;-
SA_RS00400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;unknown;NC_002745.2;58176;60068;-;1893;protein_coding;site-specific integrase && PF00589:Phage integrase family;Phage_integrase
SA_RS00405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;unknown;NC_002745.2;60065;61150;-;1086;protein_coding;tyrosine-type recombinase/integrase && PF00589:Phage integrase family;Phage_integrase
SA_RS00410;-0.520191299;1;-1.529748894;1;-1.64601329;1;-0.674490725;1;-0.255342654;1;1.122690834;1;-0.12976242;1;0.276628812;1;1.001968115;1;-0.119644212;1;0.855999849;0.999777863;1.291413674;1;0.985803161;1;1.417657531;1;0.406319123;1;unknown;NC_002745.2;61269;61586;-;318;protein_coding;JAB domain-containing protein && PF04002:RadC-like JAB domain;RadC
SA_RS00415;-1.716272896;1;-0.527092959;1;-0.527692973;1;-1.268145081;1;-0.716206422;1;-1.198776329;1;0.453967689;1;0.982834008;1;-1.194195638;1;0.006185044;1;-0.750462643;0.999777863;-0.214878082;1;-0.745456965;1;-0.199099152;1;0.529732512;1;unknown;NC_002745.2;61607;62113;-;507;protein_coding;DUF1643 domain-containing protein && PF07799:Protein of unknown function (DUF1643);-
SA_RS00420;-1.05891755;1;-0.441433903;1;-0.878346466;0.999892985;-0.493434917;1;1.60042524;1;-0.175805065;1;0.567049242;0.989089165;2.654970406;1;-0.608577793;1;-0.433964653;1;-0.05367748;0.999777863;2.039406527;1;0.388761761;1;2.490650978;1;2.087126202;1;unknown;NC_002745.2;62131;62442;-;312;protein_coding;DUF960 family protein && PF06124:Staphylococcal protein of unknown function (DUF960);-
SA_RS00425;;;;;;;1.596789398;1;2.79840017;1;;;1.47247843;1;2.671978629;1;;;;;1.562042494;0.999777863;2.756099974;1;1.686185465;1;2.892671242;1;1.202988527;1;unknown;NC_002745.2;62529;62879;-;351;protein_coding;SAUGI family uracil-DNA glycosylase inhibitor && PF06106:Staphylococcus protein of unknown function (DUF950);-
SA_RS00430;-0.022946401;0.998919387;0.062581391;0.998245801;-0.172284796;0.999892985;0.009995702;0.998941958;0.737968557;0.658362492;0.147106471;0.999998795;0.037126986;0.998335204;0.76917651;0.689308032;-0.090626414;0.981528631;-0.237800672;0.984697015;-0.058690887;0.999777863;0.664954014;0.819361606;0.174397719;0.999670027;0.895680759;0.632613729;0.713048105;0.817733113;unknown;NC_002745.2;63397;65025;-;1629;protein_coding;recombinase family protein && PF00239:Resolvase, N terminal domain|PF04606:Ogr/Delta-like zinc finger|PF07508:Recombinase;Resolvase
SA_RS00435;-0.13150981;0.998919387;-0.204599308;0.917368981;-0.255224839;0.999892985;-0.429809118;0.696742751;0.181741016;0.83096039;0.118438308;0.999998795;-0.287862169;0.981315386;0.318458508;0.801443419;0.072662816;0.976169492;-0.048601871;0.995832088;-0.232553633;0.999777863;0.373247782;0.793011545;-0.180150859;0.999670027;0.428082593;0.617594288;0.593680838;0.396625957;unknown;NC_002745.2;65047;66396;-;1350;protein_coding;recombinase family protein && PF13408:Recombinase zinc beta ribbon domain|PF07508:Recombinase|PF00239:Resolvase, N terminal domain;Resolvase
SA_RS00440;0.340406531;0.998919387;-0.055088757;1;0.156436323;0.999892985;0.141437028;0.943244496;0.031589993;0.984225372;0.185187874;0.999998795;-0.190359515;0.989089165;-0.304822824;0.862041497;0.394401395;0.81309565;0.210217193;0.969176696;0.185310339;0.999777863;0.075052796;1;-0.019388687;0.999670027;-0.12524722;0.935672787;-0.12452202;0.964796313;unknown;NC_002745.2;66630;68423;-;1794;protein_coding;DUF927 domain-containing protein && PF06048:Domain of unknown function (DUF927);-
SA_RS00445;0.629907532;1;-0.816181335;1;-0.055298915;0.999892985;0.278943868;1;1.128270251;1;0.674702676;1;-0.348068429;0.995565717;0.483398446;1;1.444171496;1;0.767165593;1;1.085854696;0.999777863;1.924724152;1;0.325860119;1;1.173676392;1;0.834835577;1;unknown;NC_002745.2;68423;68719;-;297;protein_coding;single-stranded DNA-binding protein && PF07205:Domain of unknown function (DUF1413);-
SA_RS00450;0.073983676;0.998919387;-0.559834213;0.976587475;0.056430039;0.999892985;-0.432062476;0.967395041;-0.834112326;0.873171537;0.018788654;0.999998795;-0.501432321;0.997596916;-0.919213424;0.885273238;0.638000125;0.952794487;0.61982998;0.995240468;0.122514983;0.999777863;-0.288218751;0.981033323;-0.48669089;0.999670027;-0.883701359;0.886497304;-0.417201968;0.966846221;unknown;NC_002745.2;68912;69958;-;1047;protein_coding;hypothetical protein && -;-
SA_RS14420;0.093709278;0.998919387;-0.609486109;1;-0.055185994;0.999892985;0.019844315;0.996104151;-0.61541455;0.498146746;0.148797693;0.999998795;-0.068313275;0.998335204;-0.715594436;0.508080578;0.701663421;0.515370127;0.554216529;0.759603498;0.621571227;0.999777863;-0.022769181;1;0.074109694;0.999670027;-0.560852175;0.614761429;-0.651517095;0.66651263;unknown;NC_002745.2;70209;71350;-;1142;protein_coding;IS3-like element ISSau4 family transposase && PF00665:Integrase core domain|PF13276:HTH-like domain|PF13518:Helix-turn-helix domain;rve
SA_RS00470;-0.260396033;0.998919387;-0.47239671;0.977643555;-0.662566162;0.999892985;-0.624351032;0.949619215;-0.036974504;0.994808655;0.405488654;0.999998795;-0.35937703;0.998335204;0.211619854;0.990198139;0.216413607;0.985160107;-0.187158017;0.995832088;-0.157750251;0.999777863;0.418781227;0.971801855;0.041397407;0.999670027;0.634573356;0.926756169;0.571084366;0.964796313;unknown;NC_002745.2;71861;72787;-;927;protein_coding;YfcC family protein && PF03606:C4-dicarboxylate anaerobic carrier;-
SA_RS00475;-0.190639978;0.998919387;-0.017558876;0.998245801;-0.53193515;0.999892985;-0.626811185;0.955702977;-0.22209662;0.973827928;0.341204464;0.999998795;-0.430035431;0.998335204;-0.042710894;0.994991474;-0.169505312;0.992773316;-0.510550569;0.995832088;-0.614786409;0.999777863;-0.21865717;0.986613648;-0.093322366;0.999670027;0.315544033;0.967824597;0.387439963;0.978522339;unknown;NC_002745.2;73509;74204;-;696;protein_coding;response regulator transcription factor && PF00486:Transcriptional regulatory protein, C terminal|PF00072:Response regulator receiver domain;Response_reg
SA_RS00480;0.214616318;0.998919387;0.809708481;0.939585244;-0.134642531;0.999892985;0.053327345;0.99843631;0.502339374;0.924946176;0.348955773;0.999998795;-0.155471347;0.998335204;0.276676494;0.977370055;-0.591038342;0.941742001;-0.940373134;0.978319004;-0.761600925;0.999777863;-0.321162506;0.979077412;0.189310248;0.999670027;0.642241402;0.920133691;0.432452877;0.966255393;unknown;NC_002745.2;74179;76848;-;2670;protein_coding;sensor histidine kinase KdpD && PF00512:His Kinase A (phospho-acceptor) domain|PF02518:Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase|PF02702:Osmosensitive K+ channel His kinase sensor domain;HATPase_c
Novel00015;0.170929547;1;0.168705074;1;-0.735275843;0.999892985;-1.836837886;1;-0.336050228;1;0.907684613;0.999998795;-2.006963429;0.836389435;-0.521069231;1;0.004318584;1;-0.901271541;1;-2.014763665;0.999777863;-0.527870968;1;-1.102180743;1;0.407233789;1;1.491049001;1;Novel00015;NC_002745.2;76389;76722;+;334;-;PF02702:Osmosensitive K+ channel His kinase sensor domain;-
SA_RS00485;;;;;2.224729623;1;1.596789398;1;;;-1.123782641;1;0.510697418;1;;;0.09843314;1;1.233621515;1;0.600261483;0.999777863;;;-0.619018248;1;-2.006711058;1;-1.410327122;1;kdpF;NC_002745.2;77015;77095;+;81;protein_coding;K(+)-transporting ATPase subunit F && PF09604:F subunit of K+-transporting ATPase (Potass_KdpF);-
SA_RS00490;-0.018393348;0.998919387;0.217651669;0.997385688;-0.173215779;0.999892985;-0.537128264;0.953296852;-1.457878237;0.742083604;0.158828166;0.999998795;-0.5137003;0.993095108;-1.450649812;0.78703058;-0.231218246;0.984653731;-0.388194956;0.995832088;-0.759822848;0.999777863;-1.690205122;0.825491052;-0.359643057;0.999670027;-1.273155003;0.810604125;-0.936495246;0.914271628;kdpA;NC_002745.2;77116;78792;+;1677;protein_coding;potassium-transporting ATPase subunit KdpA && PF03814:Potassium-transporting ATPase A subunit;-
SA_RS00495;0.004029401;0.998919387;-0.075627274;0.998245801;-0.211611465;0.999892985;-0.673920202;0.943213138;-1.497694841;0.71711668;0.219068807;0.999998795;-0.67205094;0.989089165;-1.512996223;0.773111881;0.084335632;0.993629064;-0.133126276;0.995832088;-0.603411717;0.999777863;-1.437034924;0.84094559;-0.458209106;0.999670027;-1.275545516;0.804248437;-0.841051358;0.92007737;unknown;NC_002745.2;78811;80832;+;2022;protein_coding;K(+)-transporting ATPase subunit B && PF00122:E1-E2 ATPase|PF00702:haloacid dehalogenase-like hydrolase;E1-E2_ATPase
SA_RS00500;-0.03069446;0.998919387;0.033035476;0.998245801;-0.248444864;0.999892985;-0.789686878;0.934344273;-1.447910378;0.791135851;0.21948361;0.999998795;-0.752846767;0.989089165;-1.429469032;0.831932702;-0.060195934;0.994719491;-0.278192179;0.995832088;-0.829283757;0.999777863;-1.49870336;0.864111725;-0.538984707;0.999670027;-1.192209403;0.887432635;-0.677176984;0.950108524;unknown;NC_002745.2;80848;81406;+;559;protein_coding;K(+)-transporting ATPase subunit C && PF02669:K+-transporting ATPase, c chain;-
SA_RS00505;0.571383672;0.998919387;-0.602729432;0.939999891;-0.403859876;0.999892985;-0.405701912;0.952569172;0.733504912;0.896426664;0.974289573;0.999998795;-0.970168828;0.989089165;0.151354538;0.991163805;1.177185736;0.883180905;0.202697021;0.995832088;0.192829397;0.999777863;1.324942964;0.881805553;0.000776188;0.999670027;1.144336587;0.852489945;1.122399439;0.904120435;unknown;NC_002745.2;81950;82819;-;870;protein_coding;hypothetical protein && -;-
SA_RS00510;0.146409429;0.998919387;-0.432853593;0.982457016;-0.81118557;0.999892985;-0.139356589;0.994389169;0.8106309;0.89205382;0.95510765;0.999998795;-0.279972737;0.998335204;0.654113771;0.943347714;0.58303878;0.950747074;-0.373900005;0.995832088;0.28937523;0.999777863;1.23365881;0.897967369;0.672654763;0.999670027;1.626225228;0.789590354;0.935815691;0.930344594;unknown;NC_002745.2;82829;83725;-;897;protein_coding;DUF927 domain-containing protein && PF06048:Domain of unknown function (DUF927);-
SA_RS00520;-0.064023721;0.998919387;0.065038634;0.998245801;-0.582804926;0.999892985;0.047209681;0.99843631;0.848270738;0.880096731;0.517104553;0.999998795;0.117323344;0.998335204;0.901580918;0.902887938;-0.125046583;0.993629064;-0.643515915;0.984697015;-0.022239967;0.999777863;0.771288672;0.938881385;0.631058762;0.999670027;1.435242743;0.818221661;0.785129161;0.944552174;unknown;NC_002745.2;84844;85470;-;627;protein_coding;hypothetical protein && -;-
SA_RS00525;-0.384374208;0.998919387;-0.7452505;0.927515191;-0.347679303;0.999892985;-0.795064131;0.934344273;-0.896227626;0.815245189;-0.03575678;0.999998795;-0.404708543;0.998335204;-0.523299654;0.946971247;0.36379067;0.969378261;0.401034234;0.995240468;-0.056110921;0.999777863;-0.165803941;0.985399936;-0.445464119;0.999670027;-0.541467698;0.915252033;-0.118647183;0.986741719;unknown;NC_002745.2;85585;87093;+;1509;protein_coding;protein kinase && PF00069:Protein kinase domain;Pkinase
SA_RS00530;-0.54902199;1;-0.899854928;1;-0.638682563;0.999892985;-1.983177764;1;-1.2214094;1;0.089889208;1;-1.396781712;0.958745728;-0.658189173;1;0.353337773;1;0.257524302;1;-1.053535561;0.999777863;-0.325451245;1;-1.33555825;1;-0.587734307;1;0.729108172;1;ABD29217.1;NC_002745.2;87343;87477;-;135;protein_coding;hypothetical protein && -;-
SA_RS00535;0.11708312;0.998919387;0.846669734;0.439645996;0.590926184;0.999892985;0.362220522;0.820901864;1.074797416;0.140238212;-0.47213222;0.999998795;0.250602195;0.960077999;0.957964595;0.099705283;-0.725226164;0.443030923;-0.255113953;0.96498462;-0.482394535;0.999777863;0.225870579;0.859930909;-0.225290713;0.999670027;0.490708393;0.614761429;0.701144922;0.243366892;ABD29218.1;NC_002745.2;87441;87533;+;93;protein_coding;hypothetical protein && -;-
SA_RS00540;-0.122248744;0.998919387;0.13004961;0.902941526;0.014566341;0.999892985;-0.147797297;0.870757279;0.188796098;0.709710452;-0.139593667;0.999998795;-0.017903046;0.998335204;0.308634482;0.380974509;-0.253000558;0.690955762;-0.114462834;0.98030719;-0.282371679;0.999777863;0.046047232;0.962520867;-0.163765836;0.999670027;0.171802811;0.830340504;0.319239832;0.395480104;ABD29219.1;NC_002745.2;87680;89425;+;1746;protein_coding;TIGR04141 family sporadically distributed protein && -;-
SA_RS00545;-0.366143212;1;-1.069518312;1;-0.757369246;0.999892985;-0.051552284;0.994783613;0.197469521;1;0.387884815;0.999998795;0.323277968;0.989089165;0.556302513;1;0.704942905;1;0.309975662;1;1.013018316;0.999777863;1.255413751;1;0.711135624;1;0.948680764;1;0.225850017;1;unknown;NC_002745.2;89523;89878;-;356;protein_coding;tRNA-dihydrouridine synthase && -;-
SA_RS00550;-0.33421768;1;-0.137353529;1;-0.408538222;0.999892985;0.172112125;1;-0.160800801;1;0.076301835;1;0.505122495;0.966643105;0.169712569;1;-0.195556316;1;-0.269994359;1;0.297291135;0.999777863;-0.03793751;1;0.57654493;1;0.249124464;1;-0.339800619;1;unknown;NC_002745.2;90183;90271;-;89;protein_coding;hypothetical protein && -;-
SA_RS00555;-0.206424157;0.998919387;-0.323606203;0.867812273;-0.834724078;0.999892985;-0.398312684;0.818534527;-0.014335838;0.991621488;0.629913727;0.999998795;-0.187183186;0.989089165;0.197455573;0.894675846;0.117966184;0.95778508;-0.51202293;0.879420756;-0.082739111;0.999777863;0.300707973;0.819361606;0.432123566;0.999670027;0.818111127;0.338302313;0.376545601;0.714982691;ABD29222.1;NC_002745.2;90369;91124;-;756;protein_coding;sulfite exporter TauE/SafE family protein && PF01925:Sulfite exporter TauE/SafE;-
SA_RS00560;-0.369284538;1;-1.097846219;1;-0.336598018;0.999892985;0.120424102;1;-0.568225652;1;-0.035961194;1;0.497447562;0.989089165;-0.186176439;1;0.730490351;1;0.768629224;1;1.221019631;0.999777863;0.530473156;1;0.452854666;1;-0.249108728;1;-0.706140346;1;cstR;NC_002745.2;91124;91384;-;261;protein_coding;persulfide-sensing transcriptional repressor CstR && PF02583:Metal-sensitive transcriptional repressor;-
SA_RS00565;-0.327133002;1;-0.063170179;1;0.136693229;0.999892985;-0.34399798;0.893382055;0.040946487;1;-0.461364644;0.999998795;-0.014358369;0.998335204;0.368956252;1;-0.267204862;1;0.198287865;1;-0.286740159;0.999777863;0.092597486;1;-0.482612362;0.999670027;-0.104390827;0.967824597;0.36876326;1;cstA;NC_002745.2;91521;92585;+;1065;protein_coding;persulfide response sulfurtransferase CstA && PF01206:Sulfurtransferase TusA|PF13686:DsrE/DsrF/DrsH-like family|PF00581:Rhodanese-like domain;SirA
SA_RS00570;-0.131302122;0.998919387;0.180990556;0.89517924;-0.201977391;0.999892985;0.158171083;0.914333451;0.04166583;0.975851135;0.07119585;0.999998795;0.296029143;0.949598807;0.17397978;0.930489382;-0.311953405;0.796757641;-0.382843476;0.903292425;-0.02696304;0.999777863;-0.15081592;1;0.358676979;0.999670027;0.238753699;0.886109798;-0.134565378;0.964967581;cstB;NC_002745.2;92616;93950;+;1335;protein_coding;persulfide dioxygenase-sulfurtransferase CstB && PF00753:Metallo-beta-lactamase superfamily|PF00581:Rhodanese-like domain;Rhodanese
SA_RS00575;-0.121435295;0.998919387;0.077744629;0.984465212;-0.089023157;0.999892985;0.500176449;0.745790466;-0.306595727;0.676949144;-0.03245574;0.999998795;0.631056189;0.696362971;-0.187776573;0.74947499;-0.196072049;0.881573324;-0.164872806;0.984697015;0.418681069;0.999777863;-0.393645508;0.693980401;0.590835061;0.999670027;-0.214095924;0.852489945;-0.824553935;0.284208436;sqr;NC_002745.2;93969;95162;+;1194;protein_coding;type II sulfide:quinone oxidoreductase Sqr && PF07992:Pyridine nucleotide-disulphide oxidoreductase;Pyr_redox_2
SA_RS00585;-0.075365361;0.998919387;-0.522068911;0.100083937;-0.22018144;0.999892985;-0.395304874;0.247495747;-0.733038358;0.024618262;0.146053895;0.999998795;-0.314201492;0.677194046;-0.658148075;0.073216802;0.447363512;0.323839621;0.302498768;0.773909572;0.121209643;0.999777863;-0.222396356;0.71601556;-0.176722227;0.999670027;-0.512912533;0.235692479;-0.353014507;0.436960411;ABD29228.1;NC_002745.2;95829;96815;-;987;protein_coding;tRNA-dihydrouridine synthase && PF01207:Dihydrouridine synthase (Dus);Dus
